"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2024-02-13T15:15:00.000Z","2024-02-13T15:30:00.000Z","5711"
"2024-02-13T15:30:00.000Z","2024-02-13T15:45:00.000Z","5699"
"2024-02-13T15:45:00.000Z","2024-02-13T16:00:00.000Z","5713"
"2024-02-13T16:00:00.000Z","2024-02-13T17:00:00.000Z","5525"
"2024-02-13T16:15:00.000Z","2024-02-13T16:30:00.000Z","5575"
"2024-02-13T16:30:00.000Z","2024-02-13T16:45:00.000Z","5495"
"2024-02-13T16:45:00.000Z","2024-02-13T17:00:00.000Z","5496"
"2024-02-13T17:00:00.000Z","2024-02-13T18:00:00.000Z","5449.2"
"2024-02-13T17:15:00.000Z","2024-02-13T17:30:00.000Z","5431"
"2024-02-13T17:30:00.000Z","2024-02-13T17:45:00.000Z","5454"
"2024-02-13T17:45:00.000Z","2024-02-13T18:00:00.000Z","5451"
"2024-02-13T18:00:00.000Z","2024-02-13T19:00:00.000Z","5489.1"
"2024-02-13T18:15:00.000Z","2024-02-13T18:30:00.000Z","5452"
"2024-02-13T18:30:00.000Z","2024-02-13T18:45:00.000Z","5497"
"2024-02-13T18:45:00.000Z","2024-02-13T19:00:00.000Z","5515"
"2024-02-13T19:00:00.000Z","2024-02-13T20:00:00.000Z","5553.6"
"2024-02-13T19:15:00.000Z","2024-02-13T19:30:00.000Z","5544"
"2024-02-13T19:30:00.000Z","2024-02-13T19:45:00.000Z","5545"
"2024-02-13T19:45:00.000Z","2024-02-13T20:00:00.000Z","5546"
"2024-02-13T20:00:00.000Z","2024-02-13T21:00:00.000Z","5569.7"
"2024-02-13T20:15:00.000Z","2024-02-13T20:30:00.000Z","5541"
"2024-02-13T20:30:00.000Z","2024-02-13T20:45:00.000Z","5556"
"2024-02-13T20:45:00.000Z","2024-02-13T21:00:00.000Z","5598"
"2024-02-13T21:00:00.000Z","2024-02-13T22:00:00.000Z","5564.8"
"2024-02-13T21:15:00.000Z","2024-02-13T21:30:00.000Z","5543"
"2024-02-13T21:30:00.000Z","2024-02-13T21:45:00.000Z","5586"
"2024-02-13T21:45:00.000Z","2024-02-13T22:00:00.000Z","5553"
"2024-02-13T22:00:00.000Z","2024-02-13T23:00:00.000Z","5524.3"
"2024-02-13T22:15:00.000Z","2024-02-13T22:30:00.000Z","5541"
"2024-02-13T22:30:00.000Z","2024-02-13T22:45:00.000Z","5535"
"2024-02-13T22:45:00.000Z","2024-02-13T23:00:00.000Z","5505"
"2024-02-13T23:00:00.000Z","2024-02-14T00:00:00.000Z","5471.9"
"2024-02-13T23:15:00.000Z","2024-02-13T23:30:00.000Z","5471"
"2024-02-13T23:30:00.000Z","2024-02-13T23:45:00.000Z","5502"
"2024-02-13T23:45:00.000Z","2024-02-14T00:00:00.000Z","5472"
"2024-02-14T00:00:00.000Z","2024-02-14T01:00:00.000Z","5341.4"
"2024-02-14T00:15:00.000Z","2024-02-14T00:30:00.000Z","5392"
"2024-02-14T00:30:00.000Z","2024-02-14T00:45:00.000Z","5344"
"2024-02-14T00:45:00.000Z","2024-02-14T01:00:00.000Z","5340"
"2024-02-14T01:00:00.000Z","2024-02-14T02:00:00.000Z","5221"
"2024-02-14T01:15:00.000Z","2024-02-14T01:30:00.000Z","5189"
"2024-02-14T01:30:00.000Z","2024-02-14T01:45:00.000Z","5196"
"2024-02-14T01:45:00.000Z","2024-02-14T02:00:00.000Z","5200"
"2024-02-14T02:00:00.000Z","2024-02-14T03:00:00.000Z","5097.5"
"2024-02-14T02:15:00.000Z","2024-02-14T02:30:00.000Z","5145"
"2024-02-14T02:30:00.000Z","2024-02-14T02:45:00.000Z","5099"
"2024-02-14T02:45:00.000Z","2024-02-14T03:00:00.000Z","5044"
"2024-02-14T03:00:00.000Z","2024-02-14T04:00:00.000Z","4979.1"
"2024-02-14T03:15:00.000Z","2024-02-14T03:30:00.000Z","5023"
"2024-02-14T03:30:00.000Z","2024-02-14T03:45:00.000Z","4963"
"2024-02-14T03:45:00.000Z","2024-02-14T04:00:00.000Z","4915"
"2024-02-14T04:00:00.000Z","2024-02-14T05:00:00.000Z","4867.5"
"2024-02-14T04:15:00.000Z","2024-02-14T04:30:00.000Z","4887"
"2024-02-14T04:30:00.000Z","2024-02-14T04:45:00.000Z","4862"
"2024-02-14T04:45:00.000Z","2024-02-14T05:00:00.000Z","4823"
"2024-02-14T05:00:00.000Z","2024-02-14T06:00:00.000Z","4657.7"
"2024-02-14T05:15:00.000Z","2024-02-14T05:30:00.000Z","4719"
"2024-02-14T05:30:00.000Z","2024-02-14T05:45:00.000Z","4647"
"2024-02-14T05:45:00.000Z","2024-02-14T06:00:00.000Z","4596"
"2024-02-14T06:00:00.000Z","2024-02-14T07:00:00.000Z","4445.7"
"2024-02-14T06:15:00.000Z","2024-02-14T06:30:00.000Z","4491"
"2024-02-14T06:30:00.000Z","2024-02-14T06:45:00.000Z","4431"
"2024-02-14T06:45:00.000Z","2024-02-14T07:00:00.000Z","4441"
"2024-02-14T07:00:00.000Z","2024-02-14T08:00:00.000Z","4107.2"
"2024-02-14T07:15:00.000Z","2024-02-14T07:30:00.000Z","4223"
"2024-02-14T07:30:00.000Z","2024-02-14T07:45:00.000Z","4077"
"2024-02-14T07:45:00.000Z","2024-02-14T08:00:00.000Z","3999"
"2024-02-14T08:00:00.000Z","2024-02-14T09:00:00.000Z","3741.7"
"2024-02-14T08:15:00.000Z","2024-02-14T08:30:00.000Z","3833"
"2024-02-14T08:30:00.000Z","2024-02-14T08:45:00.000Z","3780"
"2024-02-14T08:45:00.000Z","2024-02-14T09:00:00.000Z","3623"
"2024-02-14T09:00:00.000Z","2024-02-14T10:00:00.000Z","3298.5"
"2024-02-14T09:15:00.000Z","2024-02-14T09:30:00.000Z","3429"
"2024-02-14T09:30:00.000Z","2024-02-14T09:45:00.000Z","3276"
"2024-02-14T09:45:00.000Z","2024-02-14T10:00:00.000Z","3173"
"2024-02-14T10:00:00.000Z","2024-02-14T11:00:00.000Z","2988.1"
"2024-02-14T10:15:00.000Z","2024-02-14T10:30:00.000Z","3043"
"2024-02-14T10:30:00.000Z","2024-02-14T10:45:00.000Z","3004"
"2024-02-14T10:45:00.000Z","2024-02-14T11:00:00.000Z","2932"
"2024-02-14T11:00:00.000Z","2024-02-14T12:00:00.000Z","2847.9"
"2024-02-14T11:15:00.000Z","2024-02-14T11:30:00.000Z","2867"
"2024-02-14T11:30:00.000Z","2024-02-14T11:45:00.000Z","2836"
"2024-02-14T11:45:00.000Z","2024-02-14T12:00:00.000Z","2821"
"2024-02-14T12:00:00.000Z","2024-02-14T13:00:00.000Z","2763.5"
"2024-02-14T12:15:00.000Z","2024-02-14T12:30:00.000Z","2808"
"2024-02-14T12:30:00.000Z","2024-02-14T12:45:00.000Z","2714"
"2024-02-14T12:45:00.000Z","2024-02-14T13:00:00.000Z","2739"
"2024-02-14T13:00:00.000Z","2024-02-14T14:00:00.000Z","2771.4"
"2024-02-14T13:15:00.000Z","2024-02-14T13:30:00.000Z","2742"
"2024-02-14T13:30:00.000Z","2024-02-14T13:45:00.000Z","2791"
"2024-02-14T13:45:00.000Z","2024-02-14T14:00:00.000Z","2751"
"2024-02-14T14:00:00.000Z","2024-02-14T15:00:00.000Z","2809.8"
"2024-02-14T14:15:00.000Z","2024-02-14T14:30:00.000Z","2813"
"2024-02-14T14:30:00.000Z","2024-02-14T14:45:00.000Z","2839"
"2024-02-14T14:45:00.000Z","2024-02-14T15:00:00.000Z","2826"
"2024-02-14T15:00:00.000Z","2024-02-14T16:00:00.000Z","2900.7"
"2024-02-14T15:15:00.000Z","2024-02-14T15:30:00.000Z","2857"
"2024-02-14T15:30:00.000Z","2024-02-14T15:45:00.000Z","2918"
"2024-02-14T15:45:00.000Z","2024-02-14T16:00:00.000Z","2956"
"2024-02-14T16:00:00.000Z","2024-02-14T17:00:00.000Z","3005.4"
"2024-02-14T16:15:00.000Z","2024-02-14T16:30:00.000Z","2993"
"2024-02-14T16:30:00.000Z","2024-02-14T16:45:00.000Z","2987"
"2024-02-14T16:45:00.000Z","2024-02-14T17:00:00.000Z","3009"
"2024-02-14T17:00:00.000Z","2024-02-14T18:00:00.000Z","2979.6"
"2024-02-14T17:15:00.000Z","2024-02-14T17:30:00.000Z","3004"
"2024-02-14T17:30:00.000Z","2024-02-14T17:45:00.000Z","3005"
"2024-02-14T17:45:00.000Z","2024-02-14T18:00:00.000Z","2966"
"2024-02-14T18:00:00.000Z","2024-02-14T19:00:00.000Z","2823.4"
"2024-02-14T18:15:00.000Z","2024-02-14T18:30:00.000Z","2896"
"2024-02-14T18:30:00.000Z","2024-02-14T18:45:00.000Z","2842"
"2024-02-14T18:45:00.000Z","2024-02-14T19:00:00.000Z","2759"
"2024-02-14T19:00:00.000Z","2024-02-14T20:00:00.000Z","2609.9"
"2024-02-14T19:15:00.000Z","2024-02-14T19:30:00.000Z","2640"
"2024-02-14T19:30:00.000Z","2024-02-14T19:45:00.000Z","2635"
"2024-02-14T19:45:00.000Z","2024-02-14T20:00:00.000Z","2588"
"2024-02-14T20:00:00.000Z","2024-02-14T21:00:00.000Z","2440.9"
"2024-02-14T20:15:00.000Z","2024-02-14T20:30:00.000Z","2520"
"2024-02-14T20:30:00.000Z","2024-02-14T20:45:00.000Z","2428"
"2024-02-14T20:45:00.000Z","2024-02-14T21:00:00.000Z","2397"
"2024-02-14T21:00:00.000Z","2024-02-14T22:00:00.000Z","2302.9"
"2024-02-14T21:15:00.000Z","2024-02-14T21:30:00.000Z","2318"
"2024-02-14T21:30:00.000Z","2024-02-14T21:45:00.000Z","2309"
"2024-02-14T21:45:00.000Z","2024-02-14T22:00:00.000Z","2258"
"2024-02-14T22:00:00.000Z","2024-02-14T23:00:00.000Z","2119.5"
"2024-02-14T22:15:00.000Z","2024-02-14T22:30:00.000Z","2192"
"2024-02-14T22:30:00.000Z","2024-02-14T22:45:00.000Z","2108"
"2024-02-14T22:45:00.000Z","2024-02-14T23:00:00.000Z","2033"
"2024-02-14T23:00:00.000Z","2024-02-15T00:00:00.000Z","1979.5"
"2024-02-14T23:15:00.000Z","2024-02-14T23:30:00.000Z","1992"
"2024-02-14T23:30:00.000Z","2024-02-14T23:45:00.000Z","1973"
"2024-02-14T23:45:00.000Z","2024-02-15T00:00:00.000Z","1970"
"2024-02-15T00:00:00.000Z","2024-02-15T01:00:00.000Z","1915.9"
"2024-02-15T00:15:00.000Z","2024-02-15T00:30:00.000Z","1956"
"2024-02-15T00:30:00.000Z","2024-02-15T00:45:00.000Z","1912"
"2024-02-15T00:45:00.000Z","2024-02-15T01:00:00.000Z","1896"
"2024-02-15T01:00:00.000Z","2024-02-15T02:00:00.000Z","1772.4"
"2024-02-15T01:15:00.000Z","2024-02-15T01:30:00.000Z","1804"
"2024-02-15T01:30:00.000Z","2024-02-15T01:45:00.000Z","1726"
"2024-02-15T01:45:00.000Z","2024-02-15T02:00:00.000Z","1722"
"2024-02-15T02:00:00.000Z","2024-02-15T03:00:00.000Z","1676"
"2024-02-15T02:15:00.000Z","2024-02-15T02:30:00.000Z","1673"
"2024-02-15T02:30:00.000Z","2024-02-15T02:45:00.000Z","1697"
"2024-02-15T02:45:00.000Z","2024-02-15T03:00:00.000Z","1676"
"2024-02-15T03:00:00.000Z","2024-02-15T04:00:00.000Z","1573.2"
"2024-02-15T03:15:00.000Z","2024-02-15T03:30:00.000Z","1587"
"2024-02-15T03:30:00.000Z","2024-02-15T03:45:00.000Z","1573"
"2024-02-15T03:45:00.000Z","2024-02-15T04:00:00.000Z","1576"
"2024-02-15T04:00:00.000Z","2024-02-15T05:00:00.000Z","1477.1"
"2024-02-15T04:15:00.000Z","2024-02-15T04:30:00.000Z","1514"
"2024-02-15T04:30:00.000Z","2024-02-15T04:45:00.000Z","1455"
"2024-02-15T04:45:00.000Z","2024-02-15T05:00:00.000Z","1449"
"2024-02-15T05:00:00.000Z","2024-02-15T06:00:00.000Z","1417.3"
"2024-02-15T05:15:00.000Z","2024-02-15T05:30:00.000Z","1411"
"2024-02-15T05:30:00.000Z","2024-02-15T05:45:00.000Z","1415"
"2024-02-15T05:45:00.000Z","2024-02-15T06:00:00.000Z","1428"
"2024-02-15T06:00:00.000Z","2024-02-15T07:00:00.000Z","1346.7"
"2024-02-15T06:15:00.000Z","2024-02-15T06:30:00.000Z","1391"
"2024-02-15T06:30:00.000Z","2024-02-15T06:45:00.000Z","1373"
"2024-02-15T06:45:00.000Z","2024-02-15T07:00:00.000Z","1291"
"2024-02-15T07:00:00.000Z","2024-02-15T08:00:00.000Z","1258.2"
"2024-02-15T07:15:00.000Z","2024-02-15T07:30:00.000Z","1296"
"2024-02-15T07:30:00.000Z","2024-02-15T07:45:00.000Z","1293"
"2024-02-15T07:45:00.000Z","2024-02-15T08:00:00.000Z","1231"
"2024-02-15T08:00:00.000Z","2024-02-15T09:00:00.000Z","1093.7"
"2024-02-15T08:15:00.000Z","2024-02-15T08:30:00.000Z","1120"
"2024-02-15T08:30:00.000Z","2024-02-15T08:45:00.000Z","1098"
"2024-02-15T08:45:00.000Z","2024-02-15T09:00:00.000Z","1039"
"2024-02-15T09:00:00.000Z","2024-02-15T10:00:00.000Z","939.57"
"2024-02-15T09:15:00.000Z","2024-02-15T09:30:00.000Z","988"
"2024-02-15T09:30:00.000Z","2024-02-15T09:45:00.000Z","948"
"2024-02-15T09:45:00.000Z","2024-02-15T10:00:00.000Z","895"
"2024-02-15T10:00:00.000Z","2024-02-15T11:00:00.000Z","765.4"
"2024-02-15T10:15:00.000Z","2024-02-15T10:30:00.000Z","777"
"2024-02-15T10:30:00.000Z","2024-02-15T10:45:00.000Z","761"
"2024-02-15T10:45:00.000Z","2024-02-15T11:00:00.000Z","740"
"2024-02-15T11:00:00.000Z","2024-02-15T12:00:00.000Z","730.38"
"2024-02-15T11:15:00.000Z","2024-02-15T11:30:00.000Z","739"
"2024-02-15T11:30:00.000Z","2024-02-15T11:45:00.000Z","732"
"2024-02-15T11:45:00.000Z","2024-02-15T12:00:00.000Z","727"
"2024-02-15T12:00:00.000Z","2024-02-15T13:00:00.000Z","725.09"
"2024-02-15T12:15:00.000Z","2024-02-15T12:30:00.000Z","708"
"2024-02-15T12:30:00.000Z","2024-02-15T12:45:00.000Z","710"
"2024-02-15T12:45:00.000Z","2024-02-15T13:00:00.000Z","729"
"2024-02-15T13:00:00.000Z","2024-02-15T14:00:00.000Z","800.55"
"2024-02-15T13:15:00.000Z","2024-02-15T13:30:00.000Z","769"
"2024-02-15T13:30:00.000Z","2024-02-15T13:45:00.000Z","804"
"2024-02-15T13:45:00.000Z","2024-02-15T14:00:00.000Z","808"
"2024-02-15T14:00:00.000Z","2024-02-15T15:00:00.000Z","889.68"
"2024-02-15T14:15:00.000Z","2024-02-15T14:30:00.000Z","865"
"2024-02-15T14:30:00.000Z","2024-02-15T14:45:00.000Z","913"
"2024-02-15T14:45:00.000Z","2024-02-15T15:00:00.000Z","911"
"2024-02-15T15:00:00.000Z","2024-02-15T16:00:00.000Z","1040.5"
"2024-02-15T15:15:00.000Z","2024-02-15T15:30:00.000Z","1008"
"2024-02-15T15:30:00.000Z","2024-02-15T15:45:00.000Z","1032"
"2024-02-15T15:45:00.000Z","2024-02-15T16:00:00.000Z","1072"
"2024-02-15T16:00:00.000Z","2024-02-15T17:00:00.000Z","1084.4"
"2024-02-15T16:15:00.000Z","2024-02-15T16:30:00.000Z","1101"
"2024-02-15T16:30:00.000Z","2024-02-15T16:45:00.000Z","1115"
"2024-02-15T16:45:00.000Z","2024-02-15T17:00:00.000Z","1056"
"2024-02-15T17:00:00.000Z","2024-02-15T18:00:00.000Z","1020.3"
"2024-02-15T17:15:00.000Z","2024-02-15T17:30:00.000Z","1012"
"2024-02-15T17:30:00.000Z","2024-02-15T17:45:00.000Z","998"
"2024-02-15T17:45:00.000Z","2024-02-15T18:00:00.000Z","1037"
"2024-02-15T18:00:00.000Z","2024-02-15T19:00:00.000Z","973.91"
"2024-02-15T18:15:00.000Z","2024-02-15T18:30:00.000Z","986"
"2024-02-15T18:30:00.000Z","2024-02-15T18:45:00.000Z","970"
"2024-02-15T18:45:00.000Z","2024-02-15T19:00:00.000Z","959"
"2024-02-15T19:00:00.000Z","2024-02-15T20:00:00.000Z","924.08"
"2024-02-15T19:15:00.000Z","2024-02-15T19:30:00.000Z","925"
"2024-02-15T19:30:00.000Z","2024-02-15T19:45:00.000Z","911"
"2024-02-15T19:45:00.000Z","2024-02-15T20:00:00.000Z","917"
"2024-02-15T20:00:00.000Z","2024-02-15T21:00:00.000Z","931.31"
"2024-02-15T20:15:00.000Z","2024-02-15T20:30:00.000Z","928"
"2024-02-15T20:30:00.000Z","2024-02-15T20:45:00.000Z","941"
"2024-02-15T20:45:00.000Z","2024-02-15T21:00:00.000Z","928"
"2024-02-15T21:00:00.000Z","2024-02-15T22:00:00.000Z","876.55"
"2024-02-15T21:15:00.000Z","2024-02-15T21:30:00.000Z","889"
"2024-02-15T21:30:00.000Z","2024-02-15T21:45:00.000Z","855"
"2024-02-15T21:45:00.000Z","2024-02-15T22:00:00.000Z","866"
"2024-02-15T22:00:00.000Z","2024-02-15T23:00:00.000Z","845.73"
"2024-02-15T22:15:00.000Z","2024-02-15T22:30:00.000Z","857"
"2024-02-15T22:30:00.000Z","2024-02-15T22:45:00.000Z","852"
"2024-02-15T22:45:00.000Z","2024-02-15T23:00:00.000Z","840"
"2024-02-15T23:00:00.000Z","2024-02-16T00:00:00.000Z","753.76"
"2024-02-15T23:15:00.000Z","2024-02-15T23:30:00.000Z","771"
"2024-02-15T23:30:00.000Z","2024-02-15T23:45:00.000Z","757"
"2024-02-15T23:45:00.000Z","2024-02-16T00:00:00.000Z","723"
"2024-02-16T00:00:00.000Z","2024-02-16T01:00:00.000Z","666.25"
"2024-02-16T00:15:00.000Z","2024-02-16T00:30:00.000Z","677"
"2024-02-16T00:30:00.000Z","2024-02-16T00:45:00.000Z","661"
"2024-02-16T00:45:00.000Z","2024-02-16T01:00:00.000Z","639"
"2024-02-16T01:00:00.000Z","2024-02-16T02:00:00.000Z","635.31"
"2024-02-16T01:15:00.000Z","2024-02-16T01:30:00.000Z","627"
"2024-02-16T01:30:00.000Z","2024-02-16T01:45:00.000Z","641"
"2024-02-16T01:45:00.000Z","2024-02-16T02:00:00.000Z","621"
"2024-02-16T02:00:00.000Z","2024-02-16T03:00:00.000Z","677.5"
"2024-02-16T02:15:00.000Z","2024-02-16T02:30:00.000Z","664"
"2024-02-16T02:30:00.000Z","2024-02-16T02:45:00.000Z","672"
"2024-02-16T02:45:00.000Z","2024-02-16T03:00:00.000Z","683"
"2024-02-16T03:00:00.000Z","2024-02-16T04:00:00.000Z","812.52"
"2024-02-16T03:15:00.000Z","2024-02-16T03:30:00.000Z","784"
"2024-02-16T03:30:00.000Z","2024-02-16T03:45:00.000Z","814"
"2024-02-16T03:45:00.000Z","2024-02-16T04:00:00.000Z","831"
"2024-02-16T04:00:00.000Z","2024-02-16T05:00:00.000Z","953.84"
"2024-02-16T04:15:00.000Z","2024-02-16T04:30:00.000Z","889"
"2024-02-16T04:30:00.000Z","2024-02-16T04:45:00.000Z","945"
"2024-02-16T04:45:00.000Z","2024-02-16T05:00:00.000Z","1004"
"2024-02-16T05:00:00.000Z","2024-02-16T06:00:00.000Z","1133.5"
"2024-02-16T05:15:00.000Z","2024-02-16T05:30:00.000Z","1104"
"2024-02-16T05:30:00.000Z","2024-02-16T05:45:00.000Z","1124"
"2024-02-16T05:45:00.000Z","2024-02-16T06:00:00.000Z","1150"
"2024-02-16T06:00:00.000Z","2024-02-16T07:00:00.000Z","1444.1"
"2024-02-16T06:15:00.000Z","2024-02-16T06:30:00.000Z","1354"
"2024-02-16T06:30:00.000Z","2024-02-16T06:45:00.000Z","1441"
"2024-02-16T06:45:00.000Z","2024-02-16T07:00:00.000Z","1559"
"2024-02-16T07:00:00.000Z","2024-02-16T08:00:00.000Z","1859.4"
"2024-02-16T07:15:00.000Z","2024-02-16T07:30:00.000Z","1721"
"2024-02-16T07:30:00.000Z","2024-02-16T07:45:00.000Z","1838"
"2024-02-16T07:45:00.000Z","2024-02-16T08:00:00.000Z","1998"
"2024-02-16T08:00:00.000Z","2024-02-16T09:00:00.000Z","2230.5"
"2024-02-16T08:15:00.000Z","2024-02-16T08:30:00.000Z","2157"
"2024-02-16T08:30:00.000Z","2024-02-16T08:45:00.000Z","2230"
"2024-02-16T08:45:00.000Z","2024-02-16T09:00:00.000Z","2285"
"2024-02-16T09:00:00.000Z","2024-02-16T10:00:00.000Z","2523.7"
"2024-02-16T09:15:00.000Z","2024-02-16T09:30:00.000Z","2501"
"2024-02-16T09:30:00.000Z","2024-02-16T09:45:00.000Z","2504"
"2024-02-16T09:45:00.000Z","2024-02-16T10:00:00.000Z","2578"
"2024-02-16T10:00:00.000Z","2024-02-16T11:00:00.000Z","2905.7"
"2024-02-16T10:15:00.000Z","2024-02-16T10:30:00.000Z","2757"
"2024-02-16T10:30:00.000Z","2024-02-16T10:45:00.000Z","2883"
"2024-02-16T10:45:00.000Z","2024-02-16T11:00:00.000Z","3058"
"2024-02-16T11:00:00.000Z","2024-02-16T12:00:00.000Z","3434.9"
"2024-02-16T11:15:00.000Z","2024-02-16T11:30:00.000Z","3318"
"2024-02-16T11:30:00.000Z","2024-02-16T11:45:00.000Z","3421"
"2024-02-16T11:45:00.000Z","2024-02-16T12:00:00.000Z","3539"
"2024-02-16T12:00:00.000Z","2024-02-16T13:00:00.000Z","3768.4"
"2024-02-16T12:15:00.000Z","2024-02-16T12:30:00.000Z","3697"
"2024-02-16T12:30:00.000Z","2024-02-16T12:45:00.000Z","3731"
"2024-02-16T12:45:00.000Z","2024-02-16T13:00:00.000Z","3881"
"2024-02-16T13:00:00.000Z","2024-02-16T14:00:00.000Z","4001.3"
"2024-02-16T13:15:00.000Z","2024-02-16T13:30:00.000Z","3983"
"2024-02-16T13:30:00.000Z","2024-02-16T13:45:00.000Z","3993"
"2024-02-16T13:45:00.000Z","2024-02-16T14:00:00.000Z","4039"
"2024-02-16T14:00:00.000Z","2024-02-16T15:00:00.000Z","4242.2"
"2024-02-16T14:15:00.000Z","2024-02-16T14:30:00.000Z","4139"
"2024-02-16T14:30:00.000Z","2024-02-16T14:45:00.000Z","4275"
"2024-02-16T14:45:00.000Z","2024-02-16T15:00:00.000Z","4264"
"2024-02-16T15:00:00.000Z","2024-02-16T16:00:00.000Z","4385.1"
"2024-02-16T15:15:00.000Z","2024-02-16T15:30:00.000Z","4348"
"2024-02-16T15:30:00.000Z","2024-02-16T15:45:00.000Z","4407"
"2024-02-16T15:45:00.000Z","2024-02-16T16:00:00.000Z","4382"
"2024-02-16T16:00:00.000Z","2024-02-16T17:00:00.000Z","4471.4"
"2024-02-16T16:15:00.000Z","2024-02-16T16:30:00.000Z","4439"
"2024-02-16T16:30:00.000Z","2024-02-16T16:45:00.000Z","4462"
"2024-02-16T16:45:00.000Z","2024-02-16T17:00:00.000Z","4502"
"2024-02-16T17:00:00.000Z","2024-02-16T18:00:00.000Z","4389.5"
"2024-02-16T17:15:00.000Z","2024-02-16T17:30:00.000Z","4444"
"2024-02-16T17:30:00.000Z","2024-02-16T17:45:00.000Z","4363"
"2024-02-16T17:45:00.000Z","2024-02-16T18:00:00.000Z","4410"
"2024-02-16T18:00:00.000Z","2024-02-16T19:00:00.000Z","3996.3"
"2024-02-16T18:15:00.000Z","2024-02-16T18:30:00.000Z","4130"
"2024-02-16T18:30:00.000Z","2024-02-16T18:45:00.000Z","3982"
"2024-02-16T18:45:00.000Z","2024-02-16T19:00:00.000Z","3872"
"2024-02-16T19:00:00.000Z","2024-02-16T20:00:00.000Z","3431.8"
"2024-02-16T19:15:00.000Z","2024-02-16T19:30:00.000Z","3528"
"2024-02-16T19:30:00.000Z","2024-02-16T19:45:00.000Z","3442"
"2024-02-16T19:45:00.000Z","2024-02-16T20:00:00.000Z","3350"
"2024-02-16T20:00:00.000Z","2024-02-16T21:00:00.000Z","2800.2"
"2024-02-16T20:15:00.000Z","2024-02-16T20:30:00.000Z","2969"
"2024-02-16T20:30:00.000Z","2024-02-16T20:45:00.000Z","2793"
"2024-02-16T20:45:00.000Z","2024-02-16T21:00:00.000Z","2638"
"2024-02-16T21:00:00.000Z","2024-02-16T22:00:00.000Z","2219"
"2024-02-16T21:15:00.000Z","2024-02-16T21:30:00.000Z","2349"
"2024-02-16T21:30:00.000Z","2024-02-16T21:45:00.000Z","2191"
"2024-02-16T21:45:00.000Z","2024-02-16T22:00:00.000Z","2086"
"2024-02-16T22:00:00.000Z","2024-02-16T22:15:00.000Z","2007"
"2024-02-16T22:15:00.000Z","2024-02-16T22:30:00.000Z","1930"
"2024-02-16T22:30:00.000Z","2024-02-16T22:45:00.000Z","1826"
"2024-02-16T22:45:00.000Z","2024-02-16T23:00:00.000Z","1732"
"2024-02-16T23:00:00.000Z","2024-02-17T00:00:00.000Z","1450.9"
"2024-02-16T23:15:00.000Z","2024-02-16T23:30:00.000Z","1553"
"2024-02-16T23:30:00.000Z","2024-02-16T23:45:00.000Z","1452"
"2024-02-16T23:45:00.000Z","2024-02-17T00:00:00.000Z","1337"
"2024-02-17T00:00:00.000Z","2024-02-17T01:00:00.000Z","1204.2"
"2024-02-17T00:15:00.000Z","2024-02-17T00:30:00.000Z","1270"
"2024-02-17T00:30:00.000Z","2024-02-17T00:45:00.000Z","1225"
"2024-02-17T00:45:00.000Z","2024-02-17T01:00:00.000Z","1114"
"2024-02-17T01:00:00.000Z","2024-02-17T02:00:00.000Z","1027.1"
"2024-02-17T01:15:00.000Z","2024-02-17T01:30:00.000Z","1047"
"2024-02-17T01:30:00.000Z","2024-02-17T01:45:00.000Z","990"
"2024-02-17T01:45:00.000Z","2024-02-17T02:00:00.000Z","1012"
"2024-02-17T02:00:00.000Z","2024-02-17T03:00:00.000Z","1304"
"2024-02-17T02:15:00.000Z","2024-02-17T02:30:00.000Z","1155"
"2024-02-17T02:30:00.000Z","2024-02-17T02:45:00.000Z","1296"
"2024-02-17T02:45:00.000Z","2024-02-17T03:00:00.000Z","1435"
"2024-02-17T03:00:00.000Z","2024-02-17T04:00:00.000Z","1792.2"
"2024-02-17T03:15:00.000Z","2024-02-17T03:30:00.000Z","1672"
"2024-02-17T03:30:00.000Z","2024-02-17T03:45:00.000Z","1784"
"2024-02-17T03:45:00.000Z","2024-02-17T04:00:00.000Z","1908"
"2024-02-17T04:00:00.000Z","2024-02-17T05:00:00.000Z","2155.8"
"2024-02-17T04:15:00.000Z","2024-02-17T04:30:00.000Z","2007"
"2024-02-17T04:30:00.000Z","2024-02-17T04:45:00.000Z","2159"
"2024-02-17T04:45:00.000Z","2024-02-17T05:00:00.000Z","2258"
"2024-02-17T05:00:00.000Z","2024-02-17T06:00:00.000Z","2777.1"
"2024-02-17T05:15:00.000Z","2024-02-17T05:30:00.000Z","2603"
"2024-02-17T05:30:00.000Z","2024-02-17T05:45:00.000Z","2760"
"2024-02-17T05:45:00.000Z","2024-02-17T06:00:00.000Z","2940"
"2024-02-17T06:00:00.000Z","2024-02-17T07:00:00.000Z","3361.5"
"2024-02-17T06:15:00.000Z","2024-02-17T06:30:00.000Z","3256"
"2024-02-17T06:30:00.000Z","2024-02-17T06:45:00.000Z","3449"
"2024-02-17T06:45:00.000Z","2024-02-17T07:00:00.000Z","3422"
"2024-02-17T07:00:00.000Z","2024-02-17T08:00:00.000Z","3791"
"2024-02-17T07:15:00.000Z","2024-02-17T07:30:00.000Z","3729"
"2024-02-17T07:30:00.000Z","2024-02-17T07:45:00.000Z","3831"
"2024-02-17T07:45:00.000Z","2024-02-17T08:00:00.000Z","3869"
