"Start time UTC","End time UTC","Solar power generation forecast - updated every 15 minutes"
"2024-03-05T01:00:00.000Z","2024-03-05T01:15:00.000Z","0"
"2024-03-05T01:15:00.000Z","2024-03-05T01:30:00.000Z","0"
"2024-03-05T01:30:00.000Z","2024-03-05T01:45:00.000Z","0"
"2024-03-05T01:45:00.000Z","2024-03-05T02:00:00.000Z","0"
"2024-03-05T02:00:00.000Z","2024-03-05T02:15:00.000Z","0"
"2024-03-05T02:15:00.000Z","2024-03-05T02:30:00.000Z","0"
"2024-03-05T02:30:00.000Z","2024-03-05T02:45:00.000Z","0"
"2024-03-05T02:45:00.000Z","2024-03-05T03:00:00.000Z","0"
"2024-03-05T03:00:00.000Z","2024-03-05T03:15:00.000Z","0"
"2024-03-05T03:15:00.000Z","2024-03-05T03:30:00.000Z","0"
"2024-03-05T03:30:00.000Z","2024-03-05T03:45:00.000Z","0"
"2024-03-05T03:45:00.000Z","2024-03-05T04:00:00.000Z","0.1"
"2024-03-05T04:00:00.000Z","2024-03-05T04:15:00.000Z","0"
"2024-03-05T04:15:00.000Z","2024-03-05T04:30:00.000Z","0"
"2024-03-05T04:30:00.000Z","2024-03-05T04:45:00.000Z","0"
"2024-03-05T04:45:00.000Z","2024-03-05T05:00:00.000Z","1.2"
"2024-03-05T05:00:00.000Z","2024-03-05T05:15:00.000Z","0.8"
"2024-03-05T05:15:00.000Z","2024-03-05T05:30:00.000Z","1.8"
"2024-03-05T05:30:00.000Z","2024-03-05T05:45:00.000Z","3"
"2024-03-05T05:45:00.000Z","2024-03-05T06:00:00.000Z","6.3"
"2024-03-05T06:00:00.000Z","2024-03-05T06:15:00.000Z","22.3"
"2024-03-05T06:15:00.000Z","2024-03-05T06:30:00.000Z","69.1"
"2024-03-05T06:30:00.000Z","2024-03-05T06:45:00.000Z","74.2"
"2024-03-05T06:45:00.000Z","2024-03-05T07:00:00.000Z","83.3"
"2024-03-05T07:00:00.000Z","2024-03-05T07:15:00.000Z","100.8"
"2024-03-05T07:15:00.000Z","2024-03-05T07:30:00.000Z","160.8"
"2024-03-05T07:30:00.000Z","2024-03-05T07:45:00.000Z","164.8"
"2024-03-05T07:45:00.000Z","2024-03-05T08:00:00.000Z","172"
"2024-03-05T08:00:00.000Z","2024-03-05T08:15:00.000Z","185.5"
"2024-03-05T08:15:00.000Z","2024-03-05T08:30:00.000Z","262.4"
"2024-03-05T08:30:00.000Z","2024-03-05T08:45:00.000Z","265.7"
"2024-03-05T08:45:00.000Z","2024-03-05T09:00:00.000Z","270.8"
"2024-03-05T09:00:00.000Z","2024-03-05T09:15:00.000Z","283.4"
"2024-03-05T09:15:00.000Z","2024-03-05T09:30:00.000Z","326"
"2024-03-05T09:30:00.000Z","2024-03-05T09:45:00.000Z","326.8"
"2024-03-05T09:45:00.000Z","2024-03-05T10:00:00.000Z","327.8"
"2024-03-05T10:00:00.000Z","2024-03-05T10:15:00.000Z","331.5"
"2024-03-05T10:15:00.000Z","2024-03-05T10:30:00.000Z","345.2"
"2024-03-05T10:30:00.000Z","2024-03-05T10:45:00.000Z","344.2"
"2024-03-05T10:45:00.000Z","2024-03-05T11:00:00.000Z","341.9"
"2024-03-05T11:00:00.000Z","2024-03-05T11:15:00.000Z","339.5"
"2024-03-05T11:15:00.000Z","2024-03-05T11:30:00.000Z","332.5"
"2024-03-05T11:30:00.000Z","2024-03-05T11:45:00.000Z","329.4"
"2024-03-05T11:45:00.000Z","2024-03-05T12:00:00.000Z","323.5"
"2024-03-05T12:00:00.000Z","2024-03-05T12:15:00.000Z","313.5"
"2024-03-05T12:15:00.000Z","2024-03-05T12:30:00.000Z","288.4"
"2024-03-05T12:30:00.000Z","2024-03-05T12:45:00.000Z","283.8"
"2024-03-05T12:45:00.000Z","2024-03-05T13:00:00.000Z","275.4"
"2024-03-05T13:00:00.000Z","2024-03-05T13:15:00.000Z","260"
"2024-03-05T13:15:00.000Z","2024-03-05T13:30:00.000Z","222.9"
"2024-03-05T13:30:00.000Z","2024-03-05T13:45:00.000Z","217.5"
"2024-03-05T13:45:00.000Z","2024-03-05T14:00:00.000Z","207.7"
"2024-03-05T14:00:00.000Z","2024-03-05T14:15:00.000Z","189.2"
"2024-03-05T14:15:00.000Z","2024-03-05T14:30:00.000Z","140.1"
"2024-03-05T14:30:00.000Z","2024-03-05T14:45:00.000Z","133"
"2024-03-05T14:45:00.000Z","2024-03-05T15:00:00.000Z","122.1"
"2024-03-05T15:00:00.000Z","2024-03-05T15:15:00.000Z","93.8"
"2024-03-05T15:15:00.000Z","2024-03-05T15:30:00.000Z","9.3"
"2024-03-05T15:30:00.000Z","2024-03-05T15:45:00.000Z","8.8"
"2024-03-05T15:45:00.000Z","2024-03-05T16:00:00.000Z","8.1"
"2024-03-05T16:00:00.000Z","2024-03-05T16:15:00.000Z","6"
"2024-03-05T16:15:00.000Z","2024-03-05T16:30:00.000Z","0"
"2024-03-05T16:30:00.000Z","2024-03-05T16:45:00.000Z","0"
"2024-03-05T16:45:00.000Z","2024-03-05T17:00:00.000Z","0"
"2024-03-05T17:00:00.000Z","2024-03-05T17:15:00.000Z","0"
"2024-03-05T17:15:00.000Z","2024-03-05T17:30:00.000Z","0"
"2024-03-05T17:30:00.000Z","2024-03-05T17:45:00.000Z","0"
"2024-03-05T17:45:00.000Z","2024-03-05T18:00:00.000Z","0"
"2024-03-05T18:00:00.000Z","2024-03-05T18:15:00.000Z","0"
"2024-03-05T18:15:00.000Z","2024-03-05T18:30:00.000Z","0"
"2024-03-05T18:30:00.000Z","2024-03-05T18:45:00.000Z","0"
"2024-03-05T18:45:00.000Z","2024-03-05T19:00:00.000Z","0"
"2024-03-05T19:00:00.000Z","2024-03-05T19:15:00.000Z","0"
"2024-03-05T19:15:00.000Z","2024-03-05T19:30:00.000Z","0"
"2024-03-05T19:30:00.000Z","2024-03-05T19:45:00.000Z","0"
"2024-03-05T19:45:00.000Z","2024-03-05T20:00:00.000Z","0"
"2024-03-05T20:00:00.000Z","2024-03-05T20:15:00.000Z","0"
"2024-03-05T20:15:00.000Z","2024-03-05T20:30:00.000Z","0"
"2024-03-05T20:30:00.000Z","2024-03-05T20:45:00.000Z","0"
"2024-03-05T20:45:00.000Z","2024-03-05T21:00:00.000Z","0"
"2024-03-05T21:00:00.000Z","2024-03-05T21:15:00.000Z","0"
"2024-03-05T21:15:00.000Z","2024-03-05T21:30:00.000Z","0"
"2024-03-05T21:30:00.000Z","2024-03-05T21:45:00.000Z","0"
"2024-03-05T21:45:00.000Z","2024-03-05T22:00:00.000Z","0"
"2024-03-05T22:00:00.000Z","2024-03-05T22:15:00.000Z","0"
"2024-03-05T22:15:00.000Z","2024-03-05T22:30:00.000Z","0"
"2024-03-05T22:30:00.000Z","2024-03-05T22:45:00.000Z","0"
"2024-03-05T22:45:00.000Z","2024-03-05T23:00:00.000Z","0"
"2024-03-05T23:00:00.000Z","2024-03-05T23:15:00.000Z","0"
"2024-03-05T23:15:00.000Z","2024-03-05T23:30:00.000Z","0"
"2024-03-05T23:30:00.000Z","2024-03-05T23:45:00.000Z","0"
"2024-03-05T23:45:00.000Z","2024-03-06T00:00:00.000Z","0"
"2024-03-06T00:00:00.000Z","2024-03-06T00:15:00.000Z","0"
"2024-03-06T00:15:00.000Z","2024-03-06T00:30:00.000Z","0"
"2024-03-06T00:30:00.000Z","2024-03-06T00:45:00.000Z","0"
"2024-03-06T00:45:00.000Z","2024-03-06T01:00:00.000Z","0"
"2024-03-06T01:00:00.000Z","2024-03-06T01:15:00.000Z","0"
"2024-03-06T01:15:00.000Z","2024-03-06T01:30:00.000Z","0"
"2024-03-06T01:30:00.000Z","2024-03-06T01:45:00.000Z","0"
"2024-03-06T01:45:00.000Z","2024-03-06T02:00:00.000Z","0"
"2024-03-06T02:00:00.000Z","2024-03-06T02:15:00.000Z","0"
"2024-03-06T02:15:00.000Z","2024-03-06T02:30:00.000Z","0"
"2024-03-06T02:30:00.000Z","2024-03-06T02:45:00.000Z","0"
"2024-03-06T02:45:00.000Z","2024-03-06T03:00:00.000Z","0"
"2024-03-06T03:00:00.000Z","2024-03-06T03:15:00.000Z","0"
"2024-03-06T03:15:00.000Z","2024-03-06T03:30:00.000Z","0"
"2024-03-06T03:30:00.000Z","2024-03-06T03:45:00.000Z","0"
"2024-03-06T03:45:00.000Z","2024-03-06T04:00:00.000Z","0.2"
"2024-03-06T04:00:00.000Z","2024-03-06T04:15:00.000Z","0"
"2024-03-06T04:15:00.000Z","2024-03-06T04:30:00.000Z","0"
"2024-03-06T04:30:00.000Z","2024-03-06T04:45:00.000Z","0"
"2024-03-06T04:45:00.000Z","2024-03-06T05:00:00.000Z","1.3"
"2024-03-06T05:00:00.000Z","2024-03-06T05:15:00.000Z","1.3"
"2024-03-06T05:15:00.000Z","2024-03-06T05:30:00.000Z","2.9"
"2024-03-06T05:30:00.000Z","2024-03-06T05:45:00.000Z","4.4"
"2024-03-06T05:45:00.000Z","2024-03-06T06:00:00.000Z","8"
"2024-03-06T06:00:00.000Z","2024-03-06T06:15:00.000Z","25.9"
"2024-03-06T06:15:00.000Z","2024-03-06T06:30:00.000Z","77.1"
"2024-03-06T06:30:00.000Z","2024-03-06T06:45:00.000Z","82.6"
"2024-03-06T06:45:00.000Z","2024-03-06T07:00:00.000Z","92.2"
"2024-03-06T07:00:00.000Z","2024-03-06T07:15:00.000Z","111.9"
"2024-03-06T07:15:00.000Z","2024-03-06T07:30:00.000Z","175.8"
"2024-03-06T07:30:00.000Z","2024-03-06T07:45:00.000Z","179.9"
"2024-03-06T07:45:00.000Z","2024-03-06T08:00:00.000Z","187.1"
"2024-03-06T08:00:00.000Z","2024-03-06T08:15:00.000Z","201.6"
"2024-03-06T08:15:00.000Z","2024-03-06T08:30:00.000Z","245.5"
"2024-03-06T08:30:00.000Z","2024-03-06T08:45:00.000Z","248.5"
"2024-03-06T08:45:00.000Z","2024-03-06T09:00:00.000Z","253.4"
"2024-03-06T09:00:00.000Z","2024-03-06T09:15:00.000Z","264"
"2024-03-06T09:15:00.000Z","2024-03-06T09:30:00.000Z","300.1"
"2024-03-06T09:30:00.000Z","2024-03-06T09:45:00.000Z","301.1"
"2024-03-06T09:45:00.000Z","2024-03-06T10:00:00.000Z","302.6"
"2024-03-06T10:00:00.000Z","2024-03-06T10:15:00.000Z","306.7"
"2024-03-06T10:15:00.000Z","2024-03-06T10:30:00.000Z","325.2"
"2024-03-06T10:30:00.000Z","2024-03-06T10:45:00.000Z","324.6"
"2024-03-06T10:45:00.000Z","2024-03-06T11:00:00.000Z","323"
"2024-03-06T11:00:00.000Z","2024-03-06T11:15:00.000Z","321.7"
"2024-03-06T11:15:00.000Z","2024-03-06T11:30:00.000Z","330.5"
"2024-03-06T11:30:00.000Z","2024-03-06T11:45:00.000Z","327.4"
"2024-03-06T11:45:00.000Z","2024-03-06T12:00:00.000Z","321.7"
"2024-03-06T12:00:00.000Z","2024-03-06T12:15:00.000Z","311.7"
"2024-03-06T12:15:00.000Z","2024-03-06T12:30:00.000Z","286.1"
"2024-03-06T12:30:00.000Z","2024-03-06T12:45:00.000Z","281.7"
"2024-03-06T12:45:00.000Z","2024-03-06T13:00:00.000Z","273.5"
"2024-03-06T13:00:00.000Z","2024-03-06T13:15:00.000Z","258.7"
"2024-03-06T13:15:00.000Z","2024-03-06T13:30:00.000Z","218.9"
"2024-03-06T13:30:00.000Z","2024-03-06T13:45:00.000Z","213.8"
"2024-03-06T13:45:00.000Z","2024-03-06T14:00:00.000Z","204.5"
"2024-03-06T14:00:00.000Z","2024-03-06T14:15:00.000Z","187.3"
"2024-03-06T14:15:00.000Z","2024-03-06T14:30:00.000Z","138.1"
"2024-03-06T14:30:00.000Z","2024-03-06T14:45:00.000Z","131.4"
"2024-03-06T14:45:00.000Z","2024-03-06T15:00:00.000Z","121.1"
"2024-03-06T15:00:00.000Z","2024-03-06T15:15:00.000Z","94.6"
"2024-03-06T15:15:00.000Z","2024-03-06T15:30:00.000Z","14.3"
"2024-03-06T15:30:00.000Z","2024-03-06T15:45:00.000Z","13.5"
"2024-03-06T15:45:00.000Z","2024-03-06T16:00:00.000Z","12.4"
"2024-03-06T16:00:00.000Z","2024-03-06T16:15:00.000Z","9.3"
"2024-03-06T16:15:00.000Z","2024-03-06T16:30:00.000Z","0"
"2024-03-06T16:30:00.000Z","2024-03-06T16:45:00.000Z","0"
"2024-03-06T16:45:00.000Z","2024-03-06T17:00:00.000Z","0"
"2024-03-06T17:00:00.000Z","2024-03-06T17:15:00.000Z","0"
"2024-03-06T17:15:00.000Z","2024-03-06T17:30:00.000Z","0"
"2024-03-06T17:30:00.000Z","2024-03-06T17:45:00.000Z","0"
"2024-03-06T17:45:00.000Z","2024-03-06T18:00:00.000Z","0"
"2024-03-06T18:00:00.000Z","2024-03-06T18:15:00.000Z","0"
"2024-03-06T18:15:00.000Z","2024-03-06T18:30:00.000Z","0"
"2024-03-06T18:30:00.000Z","2024-03-06T18:45:00.000Z","0"
"2024-03-06T18:45:00.000Z","2024-03-06T19:00:00.000Z","0"
"2024-03-06T19:00:00.000Z","2024-03-06T19:15:00.000Z","0"
"2024-03-06T19:15:00.000Z","2024-03-06T19:30:00.000Z","0"
"2024-03-06T19:30:00.000Z","2024-03-06T19:45:00.000Z","0"
"2024-03-06T19:45:00.000Z","2024-03-06T20:00:00.000Z","0"
"2024-03-06T20:00:00.000Z","2024-03-06T20:15:00.000Z","0"
"2024-03-06T20:15:00.000Z","2024-03-06T20:30:00.000Z","0"
"2024-03-06T20:30:00.000Z","2024-03-06T20:45:00.000Z","0"
"2024-03-06T20:45:00.000Z","2024-03-06T21:00:00.000Z","0"
"2024-03-06T21:00:00.000Z","2024-03-06T21:15:00.000Z","0"
"2024-03-06T21:15:00.000Z","2024-03-06T21:30:00.000Z","0"
"2024-03-06T21:30:00.000Z","2024-03-06T21:45:00.000Z","0"
"2024-03-06T21:45:00.000Z","2024-03-06T22:00:00.000Z","0"
"2024-03-06T22:00:00.000Z","2024-03-06T22:15:00.000Z","0"
"2024-03-06T22:15:00.000Z","2024-03-06T22:30:00.000Z","0"
"2024-03-06T22:30:00.000Z","2024-03-06T22:45:00.000Z","0"
"2024-03-06T22:45:00.000Z","2024-03-06T23:00:00.000Z","0"
"2024-03-06T23:00:00.000Z","2024-03-06T23:15:00.000Z","0"
"2024-03-06T23:15:00.000Z","2024-03-06T23:30:00.000Z","0"
"2024-03-06T23:30:00.000Z","2024-03-06T23:45:00.000Z","0"
"2024-03-06T23:45:00.000Z","2024-03-07T00:00:00.000Z","0"
"2024-03-07T00:00:00.000Z","2024-03-07T00:15:00.000Z","0"
"2024-03-07T00:15:00.000Z","2024-03-07T00:30:00.000Z","0"
"2024-03-07T00:30:00.000Z","2024-03-07T00:45:00.000Z","0"
"2024-03-07T00:45:00.000Z","2024-03-07T01:00:00.000Z","0"
"2024-03-07T01:00:00.000Z","2024-03-07T01:15:00.000Z","0"
"2024-03-07T01:15:00.000Z","2024-03-07T01:30:00.000Z","0"
"2024-03-07T01:30:00.000Z","2024-03-07T01:45:00.000Z","0"
"2024-03-07T01:45:00.000Z","2024-03-07T02:00:00.000Z","0"
"2024-03-07T02:00:00.000Z","2024-03-07T02:15:00.000Z","0"
"2024-03-07T02:15:00.000Z","2024-03-07T02:30:00.000Z","0"
"2024-03-07T02:30:00.000Z","2024-03-07T02:45:00.000Z","0"
"2024-03-07T02:45:00.000Z","2024-03-07T03:00:00.000Z","0"
"2024-03-07T03:00:00.000Z","2024-03-07T03:15:00.000Z","0"
"2024-03-07T03:15:00.000Z","2024-03-07T03:30:00.000Z","0"
"2024-03-07T03:30:00.000Z","2024-03-07T03:45:00.000Z","0"
"2024-03-07T03:45:00.000Z","2024-03-07T04:00:00.000Z","0"
"2024-03-07T04:00:00.000Z","2024-03-07T04:15:00.000Z","0"
"2024-03-07T04:15:00.000Z","2024-03-07T04:30:00.000Z","0"
"2024-03-07T04:30:00.000Z","2024-03-07T04:45:00.000Z","0"
"2024-03-07T04:45:00.000Z","2024-03-07T05:00:00.000Z","0.9"
"2024-03-07T05:00:00.000Z","2024-03-07T05:15:00.000Z","0.5"
"2024-03-07T05:15:00.000Z","2024-03-07T05:30:00.000Z","1.3"
"2024-03-07T05:30:00.000Z","2024-03-07T05:45:00.000Z","1.8"
"2024-03-07T05:45:00.000Z","2024-03-07T06:00:00.000Z","3.7"
"2024-03-07T06:00:00.000Z","2024-03-07T06:15:00.000Z","16.1"
"2024-03-07T06:15:00.000Z","2024-03-07T06:30:00.000Z","54.1"
"2024-03-07T06:30:00.000Z","2024-03-07T06:45:00.000Z","57.9"
"2024-03-07T06:45:00.000Z","2024-03-07T07:00:00.000Z","64.6"
"2024-03-07T07:00:00.000Z","2024-03-07T07:15:00.000Z","77.7"
"2024-03-07T07:15:00.000Z","2024-03-07T07:30:00.000Z","122.2"
"2024-03-07T07:30:00.000Z","2024-03-07T07:45:00.000Z","124.9"
"2024-03-07T07:45:00.000Z","2024-03-07T08:00:00.000Z","129.8"
"2024-03-07T08:00:00.000Z","2024-03-07T08:15:00.000Z","138.6"
"2024-03-07T08:15:00.000Z","2024-03-07T08:30:00.000Z","179.2"
"2024-03-07T08:30:00.000Z","2024-03-07T08:45:00.000Z","180.9"
"2024-03-07T08:45:00.000Z","2024-03-07T09:00:00.000Z","184.3"
"2024-03-07T09:00:00.000Z","2024-03-07T09:15:00.000Z","189.8"
"2024-03-07T09:15:00.000Z","2024-03-07T09:30:00.000Z","225.4"
"2024-03-07T09:30:00.000Z","2024-03-07T09:45:00.000Z","225.5"
"2024-03-07T09:45:00.000Z","2024-03-07T10:00:00.000Z","226.2"
"2024-03-07T10:00:00.000Z","2024-03-07T10:15:00.000Z","226"
"2024-03-07T10:15:00.000Z","2024-03-07T10:30:00.000Z","234.5"
"2024-03-07T10:30:00.000Z","2024-03-07T10:45:00.000Z","234.5"
"2024-03-07T10:45:00.000Z","2024-03-07T11:00:00.000Z","234.6"
"2024-03-07T11:00:00.000Z","2024-03-07T11:15:00.000Z","234.7"
"2024-03-07T11:15:00.000Z","2024-03-07T11:30:00.000Z","244.1"
"2024-03-07T11:30:00.000Z","2024-03-07T11:45:00.000Z","242"
"2024-03-07T11:45:00.000Z","2024-03-07T12:00:00.000Z","238.1"
"2024-03-07T12:00:00.000Z","2024-03-07T12:15:00.000Z","230.5"
"2024-03-07T12:15:00.000Z","2024-03-07T12:30:00.000Z","229.4"
"2024-03-07T12:30:00.000Z","2024-03-07T12:45:00.000Z","225.7"
"2024-03-07T12:45:00.000Z","2024-03-07T13:00:00.000Z","219.1"
"2024-03-07T13:00:00.000Z","2024-03-07T13:15:00.000Z","206.3"
"2024-03-07T13:15:00.000Z","2024-03-07T13:30:00.000Z","173.5"
"2024-03-07T13:30:00.000Z","2024-03-07T13:45:00.000Z","169.6"
"2024-03-07T13:45:00.000Z","2024-03-07T14:00:00.000Z","162.5"
"2024-03-07T14:00:00.000Z","2024-03-07T14:15:00.000Z","149.6"
"2024-03-07T14:15:00.000Z","2024-03-07T14:30:00.000Z","116"
"2024-03-07T14:30:00.000Z","2024-03-07T14:45:00.000Z","110.3"
"2024-03-07T14:45:00.000Z","2024-03-07T15:00:00.000Z","101.7"
"2024-03-07T15:00:00.000Z","2024-03-07T15:15:00.000Z","79.5"
"2024-03-07T15:15:00.000Z","2024-03-07T15:30:00.000Z","13.5"
"2024-03-07T15:30:00.000Z","2024-03-07T15:45:00.000Z","12.7"
"2024-03-07T15:45:00.000Z","2024-03-07T16:00:00.000Z","11.6"
"2024-03-07T16:00:00.000Z","2024-03-07T16:15:00.000Z","8.7"
"2024-03-07T16:15:00.000Z","2024-03-07T16:30:00.000Z","0"
"2024-03-07T16:30:00.000Z","2024-03-07T16:45:00.000Z","0"
"2024-03-07T16:45:00.000Z","2024-03-07T17:00:00.000Z","0"
"2024-03-07T17:00:00.000Z","2024-03-07T17:15:00.000Z","0"
"2024-03-07T17:15:00.000Z","2024-03-07T17:30:00.000Z","0"
"2024-03-07T17:30:00.000Z","2024-03-07T17:45:00.000Z","0"
"2024-03-07T17:45:00.000Z","2024-03-07T18:00:00.000Z","0"
"2024-03-07T18:00:00.000Z","2024-03-07T18:15:00.000Z","0"
"2024-03-07T18:15:00.000Z","2024-03-07T18:30:00.000Z","0"
"2024-03-07T18:30:00.000Z","2024-03-07T18:45:00.000Z","0"
"2024-03-07T18:45:00.000Z","2024-03-07T19:00:00.000Z","0"
"2024-03-07T19:00:00.000Z","2024-03-07T19:15:00.000Z","0"
"2024-03-07T19:15:00.000Z","2024-03-07T19:30:00.000Z","0"
"2024-03-07T19:30:00.000Z","2024-03-07T19:45:00.000Z","0"
"2024-03-07T19:45:00.000Z","2024-03-07T20:00:00.000Z","0"
"2024-03-07T20:00:00.000Z","2024-03-07T20:15:00.000Z","0"
"2024-03-07T20:15:00.000Z","2024-03-07T20:30:00.000Z","0"
"2024-03-07T20:30:00.000Z","2024-03-07T20:45:00.000Z","0"
"2024-03-07T20:45:00.000Z","2024-03-07T21:00:00.000Z","0"
"2024-03-07T21:00:00.000Z","2024-03-07T21:15:00.000Z","0"
"2024-03-07T21:15:00.000Z","2024-03-07T21:30:00.000Z","0"
"2024-03-07T21:30:00.000Z","2024-03-07T21:45:00.000Z","0"
"2024-03-07T21:45:00.000Z","2024-03-07T22:00:00.000Z","0"
"2024-03-07T22:00:00.000Z","2024-03-07T22:15:00.000Z","0"
"2024-03-07T22:15:00.000Z","2024-03-07T22:30:00.000Z","0"
"2024-03-07T22:30:00.000Z","2024-03-07T22:45:00.000Z","0"
"2024-03-07T22:45:00.000Z","2024-03-07T23:00:00.000Z","0"
"2024-03-07T23:00:00.000Z","2024-03-07T23:15:00.000Z","0"
"2024-03-07T23:15:00.000Z","2024-03-07T23:30:00.000Z","0"
"2024-03-07T23:30:00.000Z","2024-03-07T23:45:00.000Z","0"
"2024-03-07T23:45:00.000Z","2024-03-08T00:00:00.000Z","0"
"2024-03-08T00:00:00.000Z","2024-03-08T00:15:00.000Z","0"
"2024-03-08T00:15:00.000Z","2024-03-08T00:30:00.000Z","0"
"2024-03-08T00:30:00.000Z","2024-03-08T00:45:00.000Z","0"
"2024-03-08T00:45:00.000Z","2024-03-08T01:00:00.000Z","0"
"2024-03-08T01:00:00.000Z","2024-03-08T01:15:00.000Z","0"
"2024-03-08T01:15:00.000Z","2024-03-08T01:30:00.000Z","0"
"2024-03-08T01:30:00.000Z","2024-03-08T01:45:00.000Z","0"
"2024-03-08T01:45:00.000Z","2024-03-08T02:00:00.000Z","0"
"2024-03-08T02:00:00.000Z","2024-03-08T02:15:00.000Z","0"
"2024-03-08T02:15:00.000Z","2024-03-08T02:30:00.000Z","0"
"2024-03-08T02:30:00.000Z","2024-03-08T02:45:00.000Z","0"
"2024-03-08T02:45:00.000Z","2024-03-08T03:00:00.000Z","0"
"2024-03-08T03:00:00.000Z","2024-03-08T03:15:00.000Z","0"
"2024-03-08T03:15:00.000Z","2024-03-08T03:30:00.000Z","0"
"2024-03-08T03:30:00.000Z","2024-03-08T03:45:00.000Z","0"
"2024-03-08T03:45:00.000Z","2024-03-08T04:00:00.000Z","0.1"
"2024-03-08T04:00:00.000Z","2024-03-08T04:15:00.000Z","0"
"2024-03-08T04:15:00.000Z","2024-03-08T04:30:00.000Z","0"
"2024-03-08T04:30:00.000Z","2024-03-08T04:45:00.000Z","0"
"2024-03-08T04:45:00.000Z","2024-03-08T05:00:00.000Z","0.9"
"2024-03-08T05:00:00.000Z","2024-03-08T05:15:00.000Z","0.7"
"2024-03-08T05:15:00.000Z","2024-03-08T05:30:00.000Z","1.6"
"2024-03-08T05:30:00.000Z","2024-03-08T05:45:00.000Z","2.2"
"2024-03-08T05:45:00.000Z","2024-03-08T06:00:00.000Z","4.1"
"2024-03-08T06:00:00.000Z","2024-03-08T06:15:00.000Z","16.9"
"2024-03-08T06:15:00.000Z","2024-03-08T06:30:00.000Z","50.3"
"2024-03-08T06:30:00.000Z","2024-03-08T06:45:00.000Z","53.6"
"2024-03-08T06:45:00.000Z","2024-03-08T07:00:00.000Z","59.6"
"2024-03-08T07:00:00.000Z","2024-03-08T07:15:00.000Z","71.1"
"2024-03-08T07:15:00.000Z","2024-03-08T07:30:00.000Z","123.1"
"2024-03-08T07:30:00.000Z","2024-03-08T07:45:00.000Z","125.7"
"2024-03-08T07:45:00.000Z","2024-03-08T08:00:00.000Z","130.3"
"2024-03-08T08:00:00.000Z","2024-03-08T08:15:00.000Z","139.2"
"2024-03-08T08:15:00.000Z","2024-03-08T08:30:00.000Z","169.1"
"2024-03-08T08:30:00.000Z","2024-03-08T08:45:00.000Z","170.8"
"2024-03-08T08:45:00.000Z","2024-03-08T09:00:00.000Z","174.2"
"2024-03-08T09:00:00.000Z","2024-03-08T09:15:00.000Z","179.9"
"2024-03-08T09:15:00.000Z","2024-03-08T09:30:00.000Z","208.5"
"2024-03-08T09:30:00.000Z","2024-03-08T09:45:00.000Z","208.6"
"2024-03-08T09:45:00.000Z","2024-03-08T10:00:00.000Z","209"
"2024-03-08T10:00:00.000Z","2024-03-08T10:15:00.000Z","208.4"
"2024-03-08T10:15:00.000Z","2024-03-08T10:30:00.000Z","206.1"
"2024-03-08T10:30:00.000Z","2024-03-08T10:45:00.000Z","206.1"
"2024-03-08T10:45:00.000Z","2024-03-08T11:00:00.000Z","206"
"2024-03-08T11:00:00.000Z","2024-03-08T11:15:00.000Z","205.8"
"2024-03-08T11:15:00.000Z","2024-03-08T11:30:00.000Z","224.9"
"2024-03-08T11:30:00.000Z","2024-03-08T11:45:00.000Z","222.8"
"2024-03-08T11:45:00.000Z","2024-03-08T12:00:00.000Z","219"
"2024-03-08T12:00:00.000Z","2024-03-08T12:15:00.000Z","211.5"
"2024-03-08T12:15:00.000Z","2024-03-08T12:30:00.000Z","216.5"
"2024-03-08T12:30:00.000Z","2024-03-08T12:45:00.000Z","213.1"
"2024-03-08T12:45:00.000Z","2024-03-08T13:00:00.000Z","206.9"
"2024-03-08T13:00:00.000Z","2024-03-08T13:15:00.000Z","195.5"
"2024-03-08T13:15:00.000Z","2024-03-08T13:30:00.000Z","174.1"
"2024-03-08T13:30:00.000Z","2024-03-08T13:45:00.000Z","170.5"
"2024-03-08T13:45:00.000Z","2024-03-08T14:00:00.000Z","163.8"
"2024-03-08T14:00:00.000Z","2024-03-08T14:15:00.000Z","152.3"
"2024-03-08T14:15:00.000Z","2024-03-08T14:30:00.000Z","123.4"
"2024-03-08T14:30:00.000Z","2024-03-08T14:45:00.000Z","117.3"
"2024-03-08T14:45:00.000Z","2024-03-08T15:00:00.000Z","108.1"
"2024-03-08T15:00:00.000Z","2024-03-08T15:15:00.000Z","84.4"
"2024-03-08T15:15:00.000Z","2024-03-08T15:30:00.000Z","10.8"
"2024-03-08T15:30:00.000Z","2024-03-08T15:45:00.000Z","10.2"
"2024-03-08T15:45:00.000Z","2024-03-08T16:00:00.000Z","9.3"
"2024-03-08T16:00:00.000Z","2024-03-08T16:15:00.000Z","7"
"2024-03-08T16:15:00.000Z","2024-03-08T16:30:00.000Z","0"
"2024-03-08T16:30:00.000Z","2024-03-08T16:45:00.000Z","0"
"2024-03-08T16:45:00.000Z","2024-03-08T17:00:00.000Z","0"
"2024-03-08T17:00:00.000Z","2024-03-08T17:15:00.000Z","0"
"2024-03-08T17:15:00.000Z","2024-03-08T17:30:00.000Z","0"
"2024-03-08T17:30:00.000Z","2024-03-08T17:45:00.000Z","0"
"2024-03-08T17:45:00.000Z","2024-03-08T18:00:00.000Z","0"
"2024-03-08T18:00:00.000Z","2024-03-08T18:15:00.000Z","0"
"2024-03-08T18:15:00.000Z","2024-03-08T18:30:00.000Z","0"
